token,label
bcom,I-ALLO
ldan,I-ALLO
'das,I-ALLO
nam,I-ALLO
mkha'i,I-ALLO
snying,I-ALLO
po'i,I-ALLO
ting,I-ALLO
nge,I-ALLO
'dzin,I-ALLO
gyis,I-ALLO
phyogs,I-ALLO
bcu,I-ALLO
mtha',I-ALLO
yas,I-ALLO
par,I-ALLO
gshegs,I-ALLO
nas/,I-ALLO
rang,I-ALLO
gi,I-ALLO
rnam,I-ALLO
par,I-ALLO
thar,I-ALLO
pa'i,I-ALLO
sgo,I-ALLO
nas,I-ALLO
sems,I-ALLO
can,I-ALLO
rnams,I-ALLO
kyi,I-ALLO
ser,I-ALLO
sna,I-ALLO
bcom,I-ALLO
pa,I-ALLO
dang,I-ALLO
/,I-ALLO
sang,I-ALLO
rgyas,I-ALLO
rnams,I-ALLO
kyi,I-ALLO
'khor,I-ALLO
gyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
snang,I-ALLO
ba,I-ALLO
byas,I-ALLO
te/,I-ALLO
slar,I-ALLO
log,I-ALLO
nas,I-ALLO
rdo,I-ALLO
rje,I-ALLO
dbyings,I-ALLO
kyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
chen,I-ALLO
po'i,I-ALLO
'khor,I-ALLO
lo,I-ALLO
bzhi,I-ALLO
pa,I-ALLO
la/,I-ALLO
rang,I-ALLO
rang,I-ALLO
gi,I-ALLO
kha,I-ALLO
dog,I-ALLO
gi,I-ALLO
yi,I-ALLO
ge,I-ALLO
rnams,I-ALLO
su,I-ALLO
gyur,I-ALLO
te,I-ALLO
go,I-ALLO
rim,I-ALLO
ji,I-ALLO
lta,I-ALLO
ba,I-ALLO
bzhin,I-ALLO
du,I-ALLO
rnam,I-ALLO
par,I-ALLO
gzhag,I-ALLO
go//,I-ALLO
'di,I-ALLO
nyid,I-ALLO
rigs,I-ALLO
kyi,I-ALLO
dbye,I-ALLO
ba,I-ALLO
ni,I-ALLO
rigs,I-ALLO
re,I-ALLO
re,I-ALLO
la/,I-ALLO
mtshan,I-ALLO
nyi,I-ALLO
shu,I-ALLO
rtsa,I-ALLO
lnga,I-ALLO
lngar,I-ALLO
sbyar,I-ALLO
bar,I-ALLO
bya'o//,I-ALLO
de,B-AUTO
nas/,I-AUTO
sangs,B-ALLO
rgyas,I-ALLO
kun,I-ALLO
gyis,I-ALLO
rtogs,I-ALLO
bya,I-ALLO
ba//,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba,I-AUTO
nas/,I-AUTO
'jam,B-ALLO
dpal,I-ALLO
dpal,I-ALLO
dang,I-ALLO
ldan,I-ALLO
pa'i,I-ALLO
mchog//,I-ALLO
ces,B-AUTO
bya,I-AUTO
ba'i,I-AUTO
bar,I-AUTO
du,I-AUTO
tshigs,I-AUTO
su,I-AUTO
bcad,I-AUTO
pa,I-AUTO
bco,I-AUTO
lnga,I-AUTO
brjod,I-AUTO
pas/,I-AUTO
ye,B-ALLO
shes,I-ALLO
sems,I-ALLO
dpa'i,I-ALLO
thugs,I-ALLO
ka'i,I-ALLO
yi,I-ALLO
ge,I-ALLO
las,I-ALLO
mtshan,I-ALLO
gyi,I-ALLO
snags,I-ALLO
kyi,I-ALLO
tshig,I-ALLO
dgu,I-ALLO
bcu,I-ALLO
rtsa,I-ALLO
lnga,I-ALLO
phyung,I-ALLO
ste/,I-ALLO
bcom,I-ALLO
ldan,I-ALLO
'das,I-ALLO
don,I-ALLO
yod,I-ALLO
grub,I-ALLO
pa'i,I-ALLO
tshul,I-ALLO
gyis,I-ALLO
sems,I-ALLO
can,I-ALLO
thams,I-ALLO
cad,I-ALLO
kyi,I-ALLO
bsam,I-ALLO
pa,I-ALLO
yongs,I-ALLO
su,I-ALLO
rdzogs,I-ALLO
par,I-ALLO
byed,I-ALLO
pa,I-ALLO
dang,I-ALLO
/,I-ALLO
rang,I-ALLO
gi,I-ALLO
rnam,I-ALLO
par,I-ALLO
thar,I-ALLO
pa'i,I-ALLO
sgo,I-ALLO
nas,I-ALLO
sems,I-ALLO
can,I-ALLO
rnams,I-ALLO
kyi,I-ALLO
le,I-ALLO
lo,I-ALLO
med,I-ALLO
par,I-ALLO
byas,I-ALLO
te/,I-ALLO
de,I-ALLO
bzhin,I-ALLO
gshegs,I-ALLO
pa'i,I-ALLO
'khor,I-ALLO
gyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
yang,I-ALLO
gsal,I-ALLO
bar,I-ALLO
byas,I-ALLO
nas,I-ALLO
slar,I-ALLO
log,I-ALLO
ste/,I-ALLO
rdo,I-ALLO
rje,I-ALLO
dbyings,I-ALLO
kyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
chen,I-ALLO
po'i,I-ALLO
phyi,I-ALLO
rol,I-ALLO
gyi,I-ALLO
'khor,I-ALLO
lo,I-ALLO
lnga,I-ALLO
pa,I-ALLO
la/,I-ALLO
ji,I-ALLO
lta,I-ALLO
ba'i,I-ALLO
rim,I-ALLO
par,I-ALLO
rnam,I-ALLO
par,I-ALLO
gnas,I-ALLO
par,I-ALLO
bya'o//,I-ALLO
rigs,I-ALLO
kyi,I-ALLO
dbye,I-ALLO
ba,I-ALLO
ni/,I-ALLO
'dir,I-ALLO
rigs,I-ALLO
re,I-ALLO
re,I-ALLO
la,I-ALLO
bcu,I-ALLO
dgu,I-ALLO
yin,I-ALLO
no//,I-ALLO
rigs,B-AUTO
kyi,I-AUTO
dbye,I-AUTO
ba,I-AUTO
'di,I-AUTO
ni,I-AUTO
sprul,I-AUTO
pa,I-AUTO
spro,I-AUTO
ba'i,I-AUTO
dus,I-AUTO
na,I-AUTO
yang,I-AUTO
'di,I-AUTO
lta,I-AUTO
bu'i,I-AUTO
dbye,I-AUTO
bas,I-AUTO
spro,I-AUTO
ba,I-AUTO
yin,I-AUTO
la/,I-AUTO
slar,I-AUTO
bsdus,I-AUTO
te,I-AUTO
'khor,I-AUTO
lo,I-AUTO
bkod,I-AUTO
pa'i,I-AUTO
dus,I-AUTO
na,I-AUTO
yang,I-AUTO
/,I-AUTO
rigs,I-AUTO
kyi,I-AUTO
dbye,I-AUTO
bas,I-AUTO
gnas,I-AUTO
pa'o//,I-AUTO
de,I-AUTO
nas,I-AUTO
mchog,B-ALLO
sbyin,I-ALLO
rdo,I-ALLO
rje,I-ALLO
la,B-AUTO
sogs,I-AUTO
pas,I-AUTO
bstod,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
oM,B-ALLO
sarba,I-ALLO
d+harmA,I-ALLO
la,B-AUTO
sogs,I-AUTO
pa'i,I-AUTO
sngags,I-AUTO
ni,I-AUTO
gong,I-AUTO
du,I-AUTO
bkod,I-AUTO
pa,I-AUTO
nyid,I-AUTO
do//,I-AUTO
de,I-AUTO
nas,I-AUTO
la,I-AUTO
sogs,I-AUTO
pa,I-AUTO
ni,I-AUTO
rjes,I-AUTO
su,I-AUTO
yi,I-AUTO
rang,I-AUTO
ba'i,I-AUTO
bstod,I-AUTO
pa'i,I-AUTO
tshig,I-AUTO
go//,I-AUTO
yon,I-AUTO
tan,I-AUTO
brjod,I-AUTO
pa,I-AUTO
rnams,I-AUTO
kyang,I-AUTO
brjod,I-AUTO
par,I-AUTO
bya,I-AUTO
ba,I-AUTO
yin,I-AUTO
no//,I-AUTO
de,I-AUTO
nas,I-AUTO
cung,I-AUTO
zad,I-AUTO
yid,I-AUTO
brtan,I-AUTO
par,I-AUTO
byas,I-AUTO
nas/,I-AUTO
gong,I-AUTO
du,I-AUTO
ji,I-AUTO
ltar,I-AUTO
'byor,I-AUTO
ba,I-AUTO
bzhin,I-AUTO
nye,I-AUTO
ber,I-AUTO
bsdogs,I-AUTO
pa'i,I-AUTO
mchod,I-AUTO
pa'i,I-AUTO
tshogs,I-AUTO
dbul,I-AUTO
bar,I-AUTO
bya'o//,I-AUTO
bshags,I-AUTO
pa,I-AUTO
dang,I-AUTO
'dod,I-AUTO
pa'i,I-AUTO
don,I-AUTO
la,I-AUTO
gsol,I-AUTO
ba,I-AUTO
yang,I-AUTO
bya,I-AUTO
ste/,I-AUTO
bya,I-AUTO
ba,I-AUTO
rdzogs,I-AUTO
nas,I-AUTO
dkyil,I-AUTO
'khor,I-AUTO
gyi,I-AUTO
tshogs,I-AUTO
chen,I-AUTO
po,I-AUTO
de,I-AUTO
dag,I-AUTO
kyang,I-AUTO
rim,I-AUTO
pa,I-AUTO
bzhin,I-AUTO
bsdus,I-AUTO
te/,I-AUTO
de,I-AUTO
ye,I-AUTO
shes,I-AUTO
sems,I-AUTO
dpa'i,I-AUTO
thugs,I-AUTO
ka'i,I-AUTO
yi,I-AUTO
ge,I-AUTO
la,I-AUTO
bsdu,I-AUTO
bar,I-AUTO
bya'o//,I-AUTO
de,I-AUTO
nas,I-AUTO
lus,I-AUTO
bsrung,I-AUTO
ba,I-AUTO
bya,I-AUTO
ste,I-AUTO
ci,I-AUTO
bder,I-AUTO
gnas,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
tshul,I-AUTO
'di,I-AUTO
ni,I-AUTO
yongs,I-AUTO
su,I-AUTO
rgyas,I-AUTO
pa'i,I-AUTO
bsam,I-AUTO
gtan,I-AUTO
yin,I-AUTO
te/,I-AUTO
shin,I-AUTO
tu,I-AUTO
yongs,I-AUTO
su,I-AUTO
rgyas,I-AUTO
pa,I-AUTO
yi,I-AUTO
ni,I-AUTO
'khor,I-AUTO
lo,I-AUTO
bdun,I-AUTO
bsgom,I-AUTO
pa'i,I-AUTO
tshul,I-AUTO
yin,I-AUTO
no//,I-AUTO
bsam,I-AUTO
gtan,I-AUTO
'di,I-AUTO
ni/,I-AUTO
mos,I-AUTO
pa,I-AUTO
dang,I-AUTO
ldan,I-AUTO
pa/,I-AUTO
brtson,I-AUTO
'grus,I-AUTO
dang,I-AUTO
blo,I-AUTO
gros,I-AUTO
dang,I-AUTO
ldan,I-AUTO
pas,I-AUTO
bsgrub,I-AUTO
par,I-AUTO
bya,I-AUTO
ba,I-AUTO
yin,I-AUTO
pa'i,I-AUTO
phyir,I-AUTO
rgya,I-AUTO
che,I-AUTO
ba,I-AUTO
yin,I-AUTO
te/,I-AUTO
de,I-AUTO
mi,I-AUTO
nus,I-AUTO
pa'i,I-AUTO
gang,I-AUTO
zag,I-AUTO
mos,I-AUTO
pa'am/,I-AUTO
brtson,I-AUTO
'grus,I-AUTO
sam,I-AUTO
blo,I-AUTO
gros,I-AUTO
dman,I-AUTO
pa,I-AUTO
rnams,I-AUTO
kyi,I-AUTO
don,I-AUTO
gyi,I-AUTO
phyir,I-AUTO
bsam,I-AUTO
gtan,I-AUTO
bsdus,I-AUTO
pa,I-AUTO
bstan,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
de,I-AUTO
la,I-AUTO
gsang,I-AUTO
sngags,I-AUTO
kyi,I-AUTO
sgo,I-AUTO
nas,I-AUTO
spyad,I-AUTO
pa,I-AUTO
spyod,I-AUTO
par,I-AUTO
'dod,I-AUTO
cing,I-AUTO
/,I-AUTO
bcom,I-AUTO
ldan,I-AUTO
'das,I-AUTO
'jam,I-AUTO
pa'i,I-AUTO
dbyangs,I-AUTO
kyi,I-AUTO
mtshan,I-AUTO
brjod,I-AUTO
pa'i,I-AUTO
sgo,I-AUTO
nas/,I-AUTO
bsod,I-AUTO
nams,I-AUTO
dang,I-AUTO
ye,I-AUTO
shes,I-AUTO
'phel,I-AUTO
bar,I-AUTO
bya,I-AUTO
ba,I-AUTO
dang,I-AUTO
/,I-AUTO
dngos,I-AUTO
grub,I-AUTO
la,I-AUTO
nye,I-AUTO
bar,I-AUTO
bya,I-AUTO
ba,I-AUTO
dang,I-AUTO
/,I-AUTO
sems,I-AUTO
can,I-AUTO
gyi,I-AUTO
don,I-AUTO
bya,I-AUTO
bar,I-AUTO
'dod,I-AUTO
pa,I-AUTO
yod,I-AUTO
la/,I-AUTO
ji,I-AUTO
skad,I-AUTO
bstan,I-AUTO
pa'i,I-AUTO
bsam,I-AUTO
gtan,I-AUTO
rgya,I-AUTO
che,I-AUTO
ba,I-AUTO
ni,I-AUTO
mi,I-AUTO
nus,I-AUTO
pa'i,I-AUTO
spro,I-AUTO
ba,I-AUTO
med,I-AUTO
pa,I-AUTO
rnams,I-AUTO
kyis/,I-AUTO
sdom,I-AUTO
pa,I-AUTO
bzung,I-AUTO
ba,I-AUTO
dang,I-AUTO
/,I-AUTO
byang,I-AUTO
chub,I-AUTO
tu,I-AUTO
sems,I-AUTO
bskyed,I-AUTO
pa'i,I-AUTO
rjes,I-AUTO
la/,I-AUTO
bdag,I-AUTO
gis,I-AUTO
sems,I-AUTO
can,I-AUTO
thams,I-AUTO
cad,I-AUTO
kyi,I-AUTO
don,I-AUTO
du/,I-AUTO
bcom,I-AUTO
ldan,I-AUTO
'das,I-AUTO
'jam,I-AUTO
pa'i,I-AUTO
rdo,I-AUTO
rje'i,I-AUTO
mtshan,I-AUTO
brjod,I-AUTO
par,I-AUTO
bya'o,I-AUTO
snyam,I-AUTO
du,I-AUTO
bsams,I-AUTO
te,I-AUTO
mtshan,I-AUTO
brjod,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
de,I-AUTO
nas/,I-AUTO
a,B-ALLO
A/,I-ALLO
i,I-ALLO
I/,I-ALLO
u,I-ALLO
U/,I-ALLO
e,I-ALLO
ai/,I-ALLO
o,I-ALLO
au/,I-ALLO
oM,I-ALLO
aH,I-ALLO
zhes,B-AUTO
brjod,I-AUTO
pas,I-AUTO
chos,I-AUTO
thams,I-AUTO
cad,I-AUTO
gdod,I-AUTO
ma,I-AUTO
nas,I-AUTO
ma,I-AUTO
skyes,I-AUTO
pa/,I-AUTO
ngo,I-AUTO
bo,I-AUTO
nyid,I-AUTO
kyis,I-AUTO
rnam,I-AUTO
par,I-AUTO
dag,I-AUTO
pa/,I-AUTO
rang,I-AUTO
bzhin,I-AUTO
gyis,I-AUTO
'od,I-AUTO
gsal,I-AUTO
bar,I-AUTO
bsgom,I-AUTO
mo//,I-AUTO
de,I-AUTO
nas/,I-AUTO
sthi,B-ALLO
to,I-ALLO
hR,I-ALLO
di,I-ALLO
dznyA,I-ALLO
na,I-ALLO
mUrti,I-ALLO
ra,I-ALLO
haM,I-ALLO
budd+ho,I-ALLO
budd+hA,I-ALLO
nAM/,I-ALLO
tr+ya,I-ALLO
d+hwa,I-ALLO
barti,I-ALLO
nAM/,I-ALLO
zhes,B-AUTO
brjod,I-AUTO
pas/,I-AUTO
nga,I-AUTO
ni,I-AUTO
dus,I-AUTO
gsum,I-AUTO
gyi,I-AUTO
sangs,I-AUTO
rgyas,I-AUTO
rnams,I-AUTO
kyi,I-AUTO
thugs,I-AUTO
la,I-AUTO
gnas,I-AUTO
pa,I-AUTO
ste/,I-AUTO
ye,I-AUTO
shes,I-AUTO
kyi,I-AUTO
sku'i,I-AUTO
sangs,I-AUTO
rgyas,I-AUTO
so,I-AUTO
zhes,I-AUTO
chos,I-AUTO
kyi,I-AUTO
sku'i,I-AUTO
nga,I-AUTO
rgyal,I-AUTO
du,I-AUTO
gnas,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
de,I-AUTO
nas,I-AUTO
oM,B-ALLO
badz+ra,I-ALLO
tIk+Sh+Na,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba,I-AUTO
la,I-AUTO
stsogs,I-AUTO
pa'i,I-AUTO
gsang,I-AUTO
sngags,I-AUTO
brjod,I-AUTO
pas/,I-AUTO
bcom,I-AUTO
ldan,I-AUTO
'das,I-AUTO
rigs,I-AUTO
drug,I-AUTO
gi,I-AUTO
rang,I-AUTO
bzhin,I-AUTO
can,I-AUTO
phyag,I-AUTO
rgya,I-AUTO
chen,I-AUTO
po'i,I-AUTO
mtshan,I-AUTO
nyid,I-AUTO
kyi,I-AUTO
sku,I-AUTO
rab,I-AUTO
tu,I-AUTO
bsgom,I-AUTO
ste,I-AUTO
de'i,I-AUTO
thugs,I-AUTO
kar/,I-AUTO
rdo,B-ALLO
rje,I-ALLO
nyi,I-ALLO
ma,I-ALLO
snang,I-ALLO
ba,I-ALLO
che//,I-ALLO
rdo,I-ALLO
rje,I-ALLO
zla,I-ALLO
ba,I-ALLO
dri,I-ALLO
med,I-ALLO
'od//,I-ALLO
ces,B-AUTO
bya,I-AUTO
ba,I-AUTO
kun,I-AUTO
tu,I-AUTO
bzang,I-AUTO
po'i,I-AUTO
byang,I-AUTO
chub,I-AUTO
sems,I-AUTO
'bras,I-AUTO
bu'i,I-AUTO
ngo,I-AUTO
bo//,I-AUTO
sems,I-AUTO
can,I-AUTO
thams,I-AUTO
cad,I-AUTO
kyi,I-AUTO
bla,I-AUTO
na,I-AUTO
med,I-AUTO
pa,I-AUTO
de,I-AUTO
nyid,I-AUTO
de,I-AUTO
ltar,I-AUTO
gyur,I-AUTO
bar,I-AUTO
bya'o//,I-AUTO
de,I-AUTO
yang,I-AUTO
thabs,I-AUTO
dang,I-AUTO
shes,I-AUTO
rab,I-AUTO
kyi,I-AUTO
bdag,I-AUTO
nyid,I-AUTO
pas/,I-AUTO
g.ya',I-AUTO
g.yo'am,I-AUTO
rtsegs,I-AUTO
ma,I-AUTO
ji,I-AUTO
ltar,I-AUTO
bde,I-AUTO
ba,I-AUTO
bsgom,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
de,I-AUTO
nas/,I-AUTO
'di,B-ALLO
ltar,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
bcom,I-ALLO
ldan,I-ALLO
'das/,I-ALLO
ces,B-AUTO
bya,I-AUTO
ba,I-AUTO
nas/,I-AUTO
tshig,B-ALLO
kun,I-ALLO
rab,I-ALLO
tu,I-ALLO
gsal,I-ALLO
bar,I-ALLO
byed//,I-ALLO
ces,B-AUTO
bya,I-AUTO
ba'i,I-AUTO
bar,I-AUTO
du,I-AUTO
brjod,I-AUTO
pas/,I-AUTO
nyi,I-AUTO
ma,I-AUTO
dang,I-AUTO
zla,I-AUTO
ba,I-AUTO
de,I-AUTO
dag,I-AUTO
re,I-AUTO
re'i,I-AUTO
steng,I-AUTO
du,I-AUTO
shes,I-AUTO
rab,I-AUTO
kyi,I-AUTO
pha,I-AUTO
rol,I-AUTO
tu,I-AUTO
phyin,I-AUTO
pa'i,I-AUTO
bdag,I-AUTO
nyid/,I-AUTO
thams,I-AUTO
cad,I-AUTO
mkhyen,I-AUTO
pa'i,I-AUTO
ye,I-AUTO
shes,I-AUTO
'byung,I-AUTO
ba'i,I-AUTO
rkyen/,I-AUTO
'phags,I-AUTO
pa'i,I-AUTO
tshogs,I-AUTO
thams,I-AUTO
cad,I-AUTO
kyi,I-AUTO
bsod,I-AUTO
nams,I-AUTO
dang,I-AUTO
ye,I-AUTO
shes,I-AUTO
kyi,I-AUTO
gzhi/,I-AUTO
yig,I-AUTO
'bru,I-AUTO
thams,I-AUTO
cad,I-AUTO
kyi,I-AUTO
snying,I-AUTO
po/,I-AUTO
yi,I-AUTO
ge,I-AUTO
a,I-AUTO
re,I-AUTO
re,I-AUTO
bsam,I-AUTO
ste/,I-AUTO
de,I-AUTO
las,I-AUTO
mchod,B-ALLO
pa,I-ALLO
chen,I-ALLO
po,I-ALLO
'dod,I-ALLO
chags,I-ALLO
che//,I-ALLO
la,B-AUTO
stsogs,I-AUTO
pa,I-AUTO
nas/,I-AUTO
'jam,B-ALLO
dpal,I-ALLO
dpal,I-ALLO
dang,I-ALLO
ldan,I-ALLO
pa'i,I-ALLO
mchog//,I-ALLO
ces,B-AUTO
bya,I-AUTO
ba'i,I-AUTO
bar,I-AUTO
du,I-AUTO
brjod,I-AUTO
pas/,I-AUTO
gsang,I-AUTO
sgnags,I-AUTO
thams,I-AUTO
cad,I-AUTO
kyi,I-AUTO
snying,I-AUTO
po,I-AUTO
yi,I-AUTO
ge,I-AUTO
a,I-AUTO
de,I-AUTO
dag,I-AUTO
las,I-AUTO
mtshan,I-AUTO
gyi,I-AUTO
gsang,I-AUTO
sngags,I-AUTO
kyi,I-AUTO
yi,I-AUTO
ge'i,I-AUTO
tshogs,I-AUTO
rnams,I-AUTO
kyi,I-AUTO
'od,I-AUTO
zer,I-AUTO
rab,I-AUTO
tu,I-AUTO
'phro,I-AUTO
bas/,I-AUTO
bdag,I-AUTO
kyang,I-AUTO
rab,I-AUTO
tu,I-AUTO
snang,I-AUTO
bar,I-AUTO
byed//,I-AUTO
sangs,I-AUTO
rgyas,I-AUTO
kyi,I-AUTO
zhing,I-AUTO
sna,I-AUTO
tshogs,I-AUTO
na,I-AUTO
gnas,I-AUTO
pa'i,I-AUTO
sems,I-AUTO
can,I-AUTO
rnams,I-AUTO
kyi,I-AUTO
don,I-AUTO
rab,I-AUTO
tu,I-AUTO
byed,I-AUTO
cing,I-AUTO
/,I-AUTO
sang,I-AUTO
rgyas,I-AUTO
rnams,I-AUTO
kyi,I-AUTO
'khor,I-AUTO
gyi,I-AUTO
dkyil,I-AUTO
'khor,I-AUTO
dang,I-AUTO
bcas,I-AUTO
pa,I-AUTO
yang,I-AUTO
snang,I-AUTO
bar,I-AUTO
byed,I-AUTO
pa,I-AUTO
bsgom,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
de,I-AUTO
nas,I-AUTO
mchog,B-ALLO
sbyin,I-ALLO
rdo,I-ALLO
rje,I-ALLO
mchog,I-ALLO
khyod,I-ALLO
'dud//,I-ALLO
la,B-AUTO
sogs,I-AUTO
pa,I-AUTO
nas/,I-AUTO
ye,B-ALLO
shes,I-ALLO
sku,I-ALLO
nyid,I-ALLO
khyod,I-ALLO
du,I-ALLO
'dud//,I-ALLO
rigs,B-AUTO
drug,I-AUTO
gi,I-AUTO
rang,I-AUTO
bzhin,I-AUTO
gyi,I-AUTO
bcom,I-AUTO
ldan,I-AUTO
'das,I-AUTO
la,I-AUTO
bstod,I-AUTO
pa'i,I-AUTO
bsam,I-AUTO
pas,I-AUTO
brjod,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
oM,B-ALLO
sarbba,I-ALLO
d+harmA,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba,I-AUTO
la,I-AUTO
sogs,I-AUTO
pa,I-AUTO
nas/,I-AUTO
a,B-ALLO
A/,I-ALLO
oM,I-ALLO
aH,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba'i,I-AUTO
bar,I-AUTO
gyis,I-AUTO
gsang,I-AUTO
sngags,I-AUTO
brjod,I-AUTO
pa,I-AUTO
ni/,I-AUTO
bcom,I-AUTO
ldan,I-AUTO
'das,I-AUTO
kyi,I-AUTO
rtsa,I-AUTO
ba'i,I-AUTO
gsang,I-AUTO
ngags,I-AUTO
te/,I-AUTO
de,I-AUTO
bzlas,I-AUTO
pa,I-AUTO
ni/,I-AUTO
rtsa,I-AUTO
ba'i,I-AUTO
gsang,I-AUTO
ngags,I-AUTO
bzlas,I-AUTO
brjod,I-AUTO
byas,I-AUTO
pa'i,I-AUTO
tshul,I-AUTO
gyis/,I-AUTO
mnyes,I-AUTO
par,I-AUTO
'gyur,I-AUTO
ba'i,I-AUTO
bsam,I-AUTO
pas,I-AUTO
brjod,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
pra,B-ALLO
kR,I-ALLO
ta,I-ALLO
pa,I-ALLO
ri,I-ALLO
shudd+hAH,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba,I-AUTO
nas/,I-AUTO
mu,B-ALLO
pA,I-ALLO
dA,I-ALLO
ye,I-ALLO
ti/,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba'i,I-AUTO
bar,I-AUTO
gyis,I-AUTO
brjod,I-AUTO
pa,I-AUTO
ni/,I-AUTO
bcom,I-AUTO
ldan,I-AUTO
'das,I-AUTO
ye,I-AUTO
shes,I-AUTO
kyi,I-AUTO
sku,I-AUTO
yongs,I-AUTO
su,I-AUTO
gzung,I-AUTO
bar,I-AUTO
dam,I-AUTO
bca',I-AUTO
zhing,I-AUTO
khas,I-AUTO
len,I-AUTO
pa'i,I-AUTO
tshig,I-AUTO
ste/,I-AUTO
de,I-AUTO
bas,I-AUTO
na,I-AUTO
de,I-AUTO
dag,I-AUTO
brjod,I-AUTO
cing,I-AUTO
de,I-AUTO
bzhin,I-AUTO
du,I-AUTO
yongs,I-AUTO
su,I-AUTO
gzung,I-AUTO
ngo,I-AUTO
snyam,I-AUTO
du,I-AUTO
yid,I-AUTO
la,I-AUTO
bsam,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
oM,B-ALLO
sarbba,I-ALLO
ta,I-ALLO
thA,I-ALLO
ga,I-ALLO
ta,I-ALLO
hR,I-ALLO
da,I-ALLO
ya/,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba,I-AUTO
nas/,I-AUTO
dznyA,B-ALLO
na,I-ALLO
garb+ha,I-ALLO
AH,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba'i,I-AUTO
gsang,I-AUTO
sngags,I-AUTO
ni,I-AUTO
de,I-AUTO
bzhin,I-AUTO
gshegs,I-AUTO
pa,I-AUTO
thams,I-AUTO
cad,I-AUTO
kyi,I-AUTO
phreng,I-AUTO
ba'i,I-AUTO
sngags,I-AUTO
yin,I-AUTO
te/,I-AUTO
de,I-AUTO
bas,I-AUTO
na,I-AUTO
de,I-AUTO
brjod,I-AUTO
cing,I-AUTO
/,I-AUTO
phreng,I-AUTO
ba'i,I-AUTO
gsang,I-AUTO
sngags,I-AUTO
bzlas,I-AUTO
brjod,I-AUTO
byas,I-AUTO
pa'i,I-AUTO
sgo,I-AUTO
nas,I-AUTO
bsnyen,I-AUTO
par,I-AUTO
bya'o//,I-AUTO
de,I-AUTO
nas,I-AUTO
'byor,I-AUTO
na,I-AUTO
mchod,I-AUTO
pa,I-AUTO
yang,I-AUTO
phul,I-AUTO
te/,I-AUTO
'dod,I-AUTO
pa'i,I-AUTO
don,I-AUTO
gsol,I-AUTO
nas/,I-AUTO
lha'i,I-AUTO
ting,I-AUTO
nge,I-AUTO
'dzin,I-AUTO
kyang,I-AUTO
chos,I-AUTO
skye,I-AUTO
ba,I-AUTO
med,I-AUTO
pa'i,I-AUTO
ngang,I-AUTO
du,I-AUTO
bsdus,I-AUTO
te,I-AUTO
ldang,I-AUTO
bar,I-AUTO
bya'o//,I-AUTO
mjug,I-AUTO
phyag,I-AUTO
na,I-AUTO
rdo,I-AUTO
rjes,I-AUTO
bcom,I-AUTO
ldan,I-AUTO
'das,I-AUTO
la,I-AUTO
rjes,I-AUTO
su,I-AUTO
yu,I-AUTO
rang,I-AUTO
bas,I-AUTO
bstod,I-AUTO
pa,I-AUTO
dang,I-AUTO
/,I-AUTO
yon,I-AUTO
tan,I-AUTO
gyi,I-AUTO
tshogs,I-AUTO
brjod,I-AUTO
pa,I-AUTO
ni/,I-AUTO
bsam,I-AUTO
gtan,I-AUTO
gyi,I-AUTO
yul,I-AUTO
du,I-AUTO
gsungs,I-AUTO
pa,I-AUTO
ma,I-AUTO
yin,I-AUTO
te/,I-AUTO
brjod,I-AUTO
pa,I-AUTO
ni,I-AUTO
gang,I-AUTO
zag,I-AUTO
rnams,I-AUTO
kyis,I-AUTO
phan,I-AUTO
yin,I-AUTO
shes,I-AUTO
par,I-AUTO
bya,I-AUTO
ba,I-AUTO
dang,I-AUTO
/,I-AUTO
de,I-AUTO
nyid,I-AUTO
kyang,I-AUTO
brjod,I-AUTO
par,I-AUTO
bya,I-AUTO
ba,I-AUTO
yin,I-AUTO
te/,I-AUTO
bsod,I-AUTO
nams,I-AUTO
kyi,I-AUTO
tshogs,I-AUTO
'thob,I-AUTO
pa'i,I-AUTO
phyir,I-AUTO
ro//,I-AUTO
mtshan,I-AUTO
gsang,I-AUTO
sngags,I-AUTO
kyi,I-AUTO
tshul,I-AUTO
du,I-AUTO
